Date,Open,High,Low,Close,Adj Close,Volume
2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,66.5236587524414,320605600
2020-02-28,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,66.48474884033203,426510000
2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.67451477050781,341397200
2020-03-03,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.3664321899414,319475600
2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,73.63033294677734,219178400
2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,71.24199676513672,187572800
2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,70.29589080810547,226176800
2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,64.73603820800781,286744800
2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,69.39845275878906,285290000
2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,66.98818969726562,255598800
2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,60.372798919677734,418474000
2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,67.60596466064453,370732000
2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,58.90864944458008,322423600
2020-03-17,61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,61.49887466430664,324056000
2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,59.99338150024414,300233600
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,59.53371810913086,271857200
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,55.754173278808594,401693200
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,54.569732666015625,336752800
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,60.04446029663086,287531200
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,59.71368408203125,303602000
2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,62.85600662231445,252087200
2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,60.253623962402344,204216800
2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,61.9731330871582,167976400
2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,61.8466682434082,197002000
2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,58.59247970581055,176218400
2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,59.5701904296875,165934000
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,58.714080810546875,129880000
2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,63.83615493774414,201820400
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,63.096778869628906,202887200
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,64.71171569824219,168895200
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,65.1786880493164,161834800
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,66.45800018310547,131022800
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,69.8143310546875,194994800
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,69.1771011352539,131154400
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,69.72676849365234,157125200
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,68.78067016601562,215250000
2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,67.35301971435547,130015200
2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,65.2711181640625,180991600
2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,67.15115356445312,116862400
2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,66.89090728759766,124814400
2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,68.822021484375,126161200
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,68.87066650390625,117087600
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,67.75431060791016,112004800
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,69.97969055175781,137280800
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,71.45600891113281,183064000
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,70.30562591552734,240616800
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,71.30035400390625,133568000
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,72.37049865722656,147751200
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,73.11714935302734,142333600
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,73.8735580444336,115215200
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,75.6318588256836,133838400
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,76.82195281982422,145946400
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,75.94403076171875,162301200
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,75.02706146240234,200622400
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,75.48799133300781,158929200
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,75.04168701171875,166348400
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,76.80977630615234,135178400
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,76.36592864990234,101729600
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,77.85111999511719,111504800
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,77.27069854736328,102688800
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,77.7681884765625,81803200
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,77.24141693115234,125522000
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.57796478271484,112945200
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,77.61211395263672,133560800
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,77.53650665283203,153532400
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,78.49005126953125,80791200
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,78.8534164428711,87642800
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,79.28750610351562,104491200
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.60467529296875,87560400
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,80.84339141845703,137250400
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,81.32139587402344,95654400
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,83.88935852050781,147712400
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,86.04762268066406,166651600
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,81.91642761230469,201662400
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.62364959716797,200146000
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.6454849243164,138808800
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,85.86227416992188,165428800
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,85.74278259277344,114406400
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,85.77693176269531,96820400
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,85.28673553466797,264476000
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,87.5181655883789,135445200
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,89.38623046875,212155600
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,87.80835723876953,192623200
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,88.97407531738281,137522400
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,86.24027252197266,205256800
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,88.22783660888672,130646000
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,88.96430969238281,140223200
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,88.79605102539062,110737200
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,88.79605102539062,114041600
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,91.17135620117188,118655600
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,90.88847351074219,112424400
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,93.0052719116211,117092000
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,93.40523529052734,125642800
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,93.568603515625,90257200
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,93.1369857788086,191649200
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,94.6782455444336,170989200
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,95.3293685913086,153198000
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,94.15634155273438,110577600
2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,93.96611022949219,92186800
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,95.94638061523438,90318000
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,94.62213897705078,103433200
2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,94.88796997070312,89001600
2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,90.5689926147461,197004400
2020-07-24,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,90.34463500976562,185438800
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,92.48583221435547,121214000
2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,90.96651458740234,103625600
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,92.71021270751953,90329200
2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,93.83200073242188,158130000
2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,103.6551513671875,374336800
2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,106.26702880859375,308151200
2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,106.97667694091797,173071600
2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,107.36443328857422,121776800
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,111.11029052734375,202428800
2020-08-07,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,108.58412170410156,198045600
2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,110.16236114501953,212403600
2020-08-11,111.97000122070312,112.48249816894531,109.10749816894531,109.375,106.88614654541016,187902400
2020-08-12,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,110.43842315673828,165598000
2020-08-13,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,112.3929214477539,210082000
2020-08-14,114.83000183105469,115.0,113.04499816894531,114.90750122070312,112.29276275634766,165565200
2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,111.99959564208984,119561600
2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,112.93285369873047,105633600
2020-08-19,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,113.07454681396484,145538000
2020-08-20,115.75,118.39250183105469,115.73249816894531,118.2750015258789,115.5836410522461,126907200
2020-08-21,119.26249694824219,124.86750030517578,119.25,124.37000274658203,121.5399398803711,338054800
2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,122.99359130859375,345937600
2020-08-25,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,121.98458862304688,211495600
2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,123.64347076416016,163022400
2020-08-27,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,122.16536712646484,155552400
2020-08-28,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,121.96748352050781,187630000
2020-08-31,127.58000183105469,131.0,126.0,129.0399932861328,126.1036605834961,225702700
2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,131.126708984375,151948100
2020-09-02,137.58999633789062,137.97999572753906,127.0,131.39999389648438,128.4099578857422,200119000
2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341797,118.12935638427734,257599600
2020-09-04,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,118.20751953125,332607200
2020-09-08,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,110.25277709960938,231366600
2020-09-09,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,114.6503677368164,176940500
2020-09-10,120.36000061035156,120.5,112.5,113.48999786376953,110.90751647949219,182274400
2020-09-11,114.56999969482422,115.2300033569336,110.0,112.0,109.45142364501953,180860300
2020-09-14,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,112.7349624633789,140150100
2020-09-15,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,112.9108657836914,184642000
2020-09-16,115.2300033569336,116.0,112.04000091552734,112.12999725341797,109.57845306396484,154679000
2020-09-17,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,107.82917785644531,178011000
2020-09-18,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,104.40884399414062,287104900
2020-09-21,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,107.57508850097656,195713800
2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,109.2657241821289,183055400
2020-09-23,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,104.68246459960938,150718700
2020-09-24,105.16999816894531,110.25,105.0,108.22000122070312,105.7574234008789,167743300
2020-09-25,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,109.72505187988281,149981400
2020-09-28,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,112.34407806396484,137672400
2020-09-29,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,111.4938735961914,99382200
2020-09-30,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,113.17472839355469,142675200
2020-10-01,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,114.13243103027344,116120400
2020-10-02,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,110.44821166992188,144712000
2020-10-05,113.91000366210938,116.6500015258789,113.55000305175781,116.5,113.8490219116211,106243800
2020-10-06,115.69999694824219,116.12000274658203,112.25,113.16000366210938,110.58502960205078,161498200
2020-10-07,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,112.46134948730469,96849000
2020-10-08,116.25,116.4000015258789,114.58999633789062,114.97000122070312,112.35384368896484,83477200
2020-10-09,115.27999877929688,117.0,114.91999816894531,116.97000122070312,114.30831909179688,100506900
2020-10-12,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,121.56925964355469,240226800
2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,118.34434509277344,262330500
2020-10-14,121.0,123.02999877929688,119.62000274658203,121.19000244140625,118.43230438232422,150712000
2020-10-15,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,117.96321105957031,112559200
2020-10-16,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,116.31167602539062,115393800
2020-10-19,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,113.34086608886719,120639300
2020-10-20,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,114.83602905273438,124423700
2020-10-21,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,114.2105941772461,89946000
2020-10-22,117.44999694824219,118.04000091552734,114.58999633789062,115.75,113.1160888671875,101988000
2020-10-23,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,112.42224884033203,82572600
2020-10-26,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,112.43202209472656,111850700
2020-10-27,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,113.94674682617188,92276800
2020-10-28,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,108.66962432861328,143937800
2020-10-29,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,112.69586944580078,146129200
2020-10-30,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,106.38288116455078,190272600
2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,106.29491424560547,122866900
2020-11-03,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,107.92692565917969,107624400
2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,112.33429718017578,138235500
2020-11-05,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,116.32146453857422,126387100
2020-11-06,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,116.1893081665039,114457900
2020-11-09,120.5,121.98999786376953,116.05000305175781,116.31999969482422,113.86923217773438,154515300
2020-11-10,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,113.52660369873047,138023400
2020-11-11,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,116.97244262695312,112295000
2020-11-12,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,116.6983413696289,103162300
2020-11-13,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,116.7472915649414,81581900
2020-11-16,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,117.76537322998047,91183000
2020-11-17,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,116.87455749511719,74271000
2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,115.54322052001953,76322100
2020-11-19,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,116.1403579711914,74113000
2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,114.86774444580078,73604300
2020-11-23,117.18000030517578,117.62000274658203,113.75,113.8499984741211,111.4512710571289,127959300
2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,112.74346160888672,113874200
2020-11-25,115.55000305175781,116.75,115.16999816894531,116.02999877929688,113.58534240722656,76499200
2020-11-27,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,114.1335220336914,46691300
2020-11-30,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,116.5417251586914,169410200
2020-12-01,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,120.1343994140625,127728200
2020-12-02,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,120.48680114746094,89004200
2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,120.34974670410156,78967600
2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,119.67428588867188,78260400
2020-12-07,122.30999755859375,124.56999969482422,122.25,123.75,121.14268493652344,86712000
2020-12-08,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,121.7594223022461,82225500
2020-12-09,124.52999877929688,125.94999694824219,121.0,121.77999877929688,119.21418762207031,115089200
2020-12-10,120.5,123.87000274658203,120.1500015258789,123.23999786376953,120.64344024658203,81312200
2020-12-11,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,119.83091735839844,86939800
2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,119.21418762207031,79184500
2020-12-15,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,125.18565368652344,157243700
2020-12-16,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,125.11714935302734,98208600
2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,125.98838806152344,94359800
2020-12-18,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,123.99137878417969,192541500
2020-12-21,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,125.52828216552734,121251600
2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,129.10142517089844,168904800
2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,128.2008056640625,88223700
2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,129.1894989013672,54930100
2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,133.81005859375,124486200
2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,132.0283966064453,121047300
2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,130.90261840820312,96452100
2020-12-31,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,129.89431762695312,99116600
2021-01-04,133.52000427246094,133.61000061035156,126.76000213623047,129.41000366210938,126.68344116210938,143301900
2021-01-05,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,128.2497100830078,97664900
2021-01-06,127.72000122070312,131.0500030517578,126.37999725341797,126.5999984741211,123.93265533447266,155088000
2021-01-07,128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,128.16163635253906,109578200
2021-01-08,132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,129.26780700683594,105158200
2021-01-11,129.19000244140625,130.1699981689453,128.5,128.97999572753906,126.26250457763672,100384500
2021-01-12,128.5,129.69000244140625,126.86000061035156,128.8000030517578,126.08629608154297,91951100
2021-01-13,128.75999450683594,131.4499969482422,128.49000549316406,130.88999938964844,128.1322479248047,88636800
2021-01-14,130.8000030517578,131.0,128.75999450683594,128.91000366210938,126.19398498535156,90221800
2021-01-15,128.77999877929688,130.22000122070312,127.0,127.13999938964844,124.46127319335938,111598500
2021-01-19,127.77999877929688,128.7100067138672,126.94000244140625,127.83000183105469,125.13673400878906,90757300
2021-01-20,128.66000366210938,132.49000549316406,128.5500030517578,132.02999877929688,129.2482452392578,104319500
2021-01-21,133.8000030517578,139.6699981689453,133.58999633789062,136.8699951171875,133.9862823486328,120150900
2021-01-22,136.27999877929688,139.85000610351562,135.02000427246094,139.07000732421875,136.13990783691406,114459400
2021-01-25,143.07000732421875,145.08999633789062,136.5399932861328,142.9199981689453,139.90878295898438,157611700
2021-01-26,143.60000610351562,144.3000030517578,141.3699951171875,143.16000366210938,140.1437225341797,98390600
2021-01-27,143.42999267578125,144.3000030517578,140.41000366210938,142.05999755859375,139.06687927246094,140843800
2021-01-28,139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,134.20166015625,142621100
2021-01-29,135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,129.1797332763672,177523800
2021-02-01,133.75,135.3800048828125,130.92999267578125,134.13999938964844,131.3137664794922,106239800
2021-02-02,135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,132.14590454101562,83305400
2021-02-03,135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,131.11801147460938,89880900
2021-02-04,136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,134.4953155517578,84183100
2021-02-05,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,134.07862854003906,75693800
2021-02-08,136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,134.2257080078125,71297200
2021-02-09,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,133.34332275390625,76774200
2021-02-10,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,132.73550415039062,73046600
2021-02-11,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,132.48060607910156,64280000
