Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,20-day MA,50-day MA
2020-01-02,67.42050170898438,68.43399810791016,67.32450103759766,68.43399810791016,68.26496124267578,27278000,,,
2020-01-03,67.4000015258789,68.6875,67.36599731445312,68.07599639892578,67.90784454345703,23408000,-0.005231332336793293,,
2020-01-06,67.58149719238281,69.91600036621094,67.55000305175781,69.8905029296875,69.71786499023438,46768000,0.026654070070196934,,
2020-01-07,70.02300262451172,70.17500305175781,69.5780029296875,69.75550079345703,69.58320617675781,34330000,-0.0019314821745534116,,
2020-01-08,69.74099731445312,70.59249877929688,69.63150024414062,70.25199890136719,70.07847595214844,35314000,0.0071176624735072025,,
2020-01-09,71.09649658203125,71.43399810791016,70.510498046875,70.989501953125,70.81415557861328,33200000,0.010497939866260575,,
2020-01-10,71.47350311279297,71.74700164794922,70.9800033569336,71.447998046875,71.27151489257812,26258000,0.0064585860020192065,,
2020-01-13,71.76249694824219,72.0739974975586,71.26850128173828,72.00150299072266,71.82365417480469,30730000,0.007746983953670128,,
2020-01-14,72.0,72.13150024414062,71.38849639892578,71.52950286865234,71.35282135009766,26076000,-0.0065554005865687826,,
2020-01-15,71.6510009765625,72.03900146484375,71.58300018310547,71.95999908447266,71.7822494506836,21550000,0.006018375902459683,,
2020-01-16,72.27249908447266,72.53500366210938,72.0,72.50800323486328,72.32890319824219,26080000,0.007615444650200809,,
2020-01-17,73.12699890136719,74.02749633789062,72.82749938964844,73.97599792480469,73.79327392578125,52424000,0.02024599659040116,,
2020-01-21,73.94999694824219,74.49400329589844,73.510498046875,74.11250305175781,73.929443359375,48930000,0.0018452824539361146,,
2020-01-22,74.48650360107422,75.02899932861328,74.13300323486328,74.19349670410156,74.01023864746094,28458000,0.0010928702343013796,,
2020-01-23,74.37750244140625,74.67500305175781,74.01599884033203,74.2344970703125,74.05113983154297,26650000,0.0005526422401751496,,
2020-01-24,74.64099884033203,74.70999908447266,73.15899658203125,73.30850219726562,73.12742614746094,29786000,-0.01247399683763628,,
2020-01-27,71.5770034790039,71.8290023803711,70.9749984741211,71.58650207519531,71.40968322753906,34132000,-0.023489722125021317,,
2020-01-28,72.08699798583984,72.73999786376953,71.51799774169922,72.5250015258789,72.34586334228516,29724000,0.01310998834378041,,
2020-01-29,72.9229965209961,73.20700073242188,72.26950073242188,72.83499908447266,72.65509033203125,21566000,0.004274287090653361,,
2020-01-30,71.90499877929688,72.76249694824219,71.75,72.7125015258789,72.53289794921875,27110000,-0.0016818144778856237,71.63903541564942,
2020-01-31,73.39299774169922,73.4834976196289,71.35299682617188,71.63899993896484,71.46205139160156,43822000,-0.01476359814503625,71.7988899230957,
2020-02-03,73.0824966430664,74.31500244140625,72.83049774169922,74.12999725341797,73.94689178466797,71636000,0.034771467438708736,72.10084228515625,
2020-02-04,72.72450256347656,73.36699676513672,71.10150146484375,72.27050018310547,72.09198760986328,95880000,-0.025084275079554907,72.2195484161377,
2020-02-05,73.18049621582031,73.22899627685547,71.48400115966797,72.30249786376953,72.12390899658203,36376000,0.00044278688626953056,72.34658355712891,
2020-02-06,72.5989990234375,74.0780029296875,72.52400207519531,73.79850006103516,73.6162109375,37822000,0.02069080782890853,72.52347030639649,
2020-02-07,73.36949920654297,74.26249694824219,73.27050018310547,73.95549774169922,73.7728271484375,28360000,0.0021274690580104227,72.6714038848877,
2020-02-10,73.86150360107422,75.44400024414062,73.76000213623047,75.43299865722656,75.2466812133789,38302000,0.01997827820771847,72.87016220092774,
